{'loss': 4.5677, 'grad_norm': 1.8173993825912476, 'learning_rate': 0.0, 'epoch': 0.01}
{'loss': 0.2725, 'grad_norm': 0.7931228876113892, 'learning_rate': 0.00018038543897216277, 'epoch': 3.01}
{'loss': 0.2431, 'grad_norm': 0.7786718010902405, 'learning_rate': 0.00018029978586723772, 'epoch': 3.03}
{'loss': 0.2366, 'grad_norm': 0.7259525656700134, 'learning_rate': 0.00018021413276231264, 'epoch': 3.04}
{'loss': 0.2352, 'grad_norm': 0.850817084312439, 'learning_rate': 0.0001801284796573876, 'epoch': 3.05}
{'loss': 0.1975, 'grad_norm': 0.8074792623519897, 'learning_rate': 0.00018004282655246254, 'epoch': 3.06}
{'loss': 0.2424, 'grad_norm': 0.8447204232215881, 'learning_rate': 0.00017995717344753749, 'epoch': 3.08}
{'loss': 0.2305, 'grad_norm': 1.0063080787658691, 'learning_rate': 0.00017987152034261244, 'epoch': 3.09}
{'loss': 0.2291, 'grad_norm': 1.0816094875335693, 'learning_rate': 0.00017978586723768738, 'epoch': 3.1}
{'loss': 0.1695, 'grad_norm': 0.9035180807113647, 'learning_rate': 0.00017970021413276233, 'epoch': 3.12}
{'loss': 0.2441, 'grad_norm': 1.1322150230407715, 'learning_rate': 0.00017961456102783726, 'epoch': 3.13}
{'loss': 0.2285, 'grad_norm': 1.0346759557724, 'learning_rate': 0.0001795289079229122, 'epoch': 3.14}
{'loss': 0.2461, 'grad_norm': 1.240529179573059, 'learning_rate': 0.00017944325481798716, 'epoch': 3.16}
{'loss': 0.2602, 'grad_norm': 1.22453773021698, 'learning_rate': 0.0001793576017130621, 'epoch': 3.17}
{'loss': 0.2314, 'grad_norm': 1.3839173316955566, 'learning_rate': 0.00017927194860813705, 'epoch': 3.18}
{'loss': 0.2294, 'grad_norm': 1.184769630432129, 'learning_rate': 0.000179186295503212, 'epoch': 3.19}
{'loss': 0.2299, 'grad_norm': 1.1074130535125732, 'learning_rate': 0.00017910064239828695, 'epoch': 3.21}
{'loss': 0.2298, 'grad_norm': 1.126273512840271, 'learning_rate': 0.0001790149892933619, 'epoch': 3.22}
{'loss': 0.2569, 'grad_norm': 1.131620168685913, 'learning_rate': 0.00017892933618843682, 'epoch': 3.23}
{'loss': 0.2773, 'grad_norm': 1.0803266763687134, 'learning_rate': 0.00017884368308351177, 'epoch': 3.25}
{'loss': 0.2001, 'grad_norm': 0.850813627243042, 'learning_rate': 0.00017875802997858672, 'epoch': 3.26}
{'loss': 0.2184, 'grad_norm': 0.9096786379814148, 'learning_rate': 0.00017867237687366167, 'epoch': 3.27}
{'loss': 0.2158, 'grad_norm': 0.8240612745285034, 'learning_rate': 0.00017858672376873662, 'epoch': 3.28}
{'loss': 0.2279, 'grad_norm': 0.9066487550735474, 'learning_rate': 0.00017850107066381157, 'epoch': 3.3}
{'loss': 0.2625, 'grad_norm': 1.0278935432434082, 'learning_rate': 0.00017841541755888652, 'epoch': 3.31}
{'loss': 0.212, 'grad_norm': 0.9659337401390076, 'learning_rate': 0.00017832976445396147, 'epoch': 3.32}
{'loss': 0.2144, 'grad_norm': 0.962468683719635, 'learning_rate': 0.0001782441113490364, 'epoch': 3.34}
{'loss': 0.2209, 'grad_norm': 0.9498909711837769, 'learning_rate': 0.00017815845824411134, 'epoch': 3.35}
{'loss': 0.2283, 'grad_norm': 0.9586974382400513, 'learning_rate': 0.0001780728051391863, 'epoch': 3.36}
{'loss': 0.2207, 'grad_norm': 0.941036581993103, 'learning_rate': 0.00017798715203426124, 'epoch': 3.38}
{'loss': 0.267, 'grad_norm': 0.9878801703453064, 'learning_rate': 0.00017790149892933622, 'epoch': 3.39}
{'loss': 0.2757, 'grad_norm': 1.0811347961425781, 'learning_rate': 0.00017781584582441117, 'epoch': 3.4}
{'loss': 0.2702, 'grad_norm': 1.0299185514450073, 'learning_rate': 0.0001777301927194861, 'epoch': 3.41}
{'loss': 0.312, 'grad_norm': 1.218124508857727, 'learning_rate': 0.00017764453961456104, 'epoch': 3.43}
{'loss': 0.2234, 'grad_norm': 0.9231381416320801, 'learning_rate': 0.000177558886509636, 'epoch': 3.44}
{'loss': 0.3022, 'grad_norm': 1.105145812034607, 'learning_rate': 0.00017747323340471094, 'epoch': 3.45}
{'loss': 0.2797, 'grad_norm': 1.1445927619934082, 'learning_rate': 0.00017738758029978589, 'epoch': 3.47}
{'loss': 0.2501, 'grad_norm': 1.0664860010147095, 'learning_rate': 0.00017730192719486084, 'epoch': 3.48}
{'loss': 0.2505, 'grad_norm': 0.9340226054191589, 'learning_rate': 0.00017721627408993578, 'epoch': 3.49}
{'loss': 0.2455, 'grad_norm': 0.9784665107727051, 'learning_rate': 0.0001771306209850107, 'epoch': 3.5}
{'loss': 0.2359, 'grad_norm': 0.9567155241966248, 'learning_rate': 0.00017704496788008566, 'epoch': 3.52}
{'loss': 0.2225, 'grad_norm': 0.8616312146186829, 'learning_rate': 0.0001769593147751606, 'epoch': 3.53}
{'loss': 0.2847, 'grad_norm': 1.0217351913452148, 'learning_rate': 0.00017687366167023556, 'epoch': 3.54}
{'loss': 0.1547, 'grad_norm': 0.7322145104408264, 'learning_rate': 0.0001767880085653105, 'epoch': 3.56}
{'loss': 0.293, 'grad_norm': 1.131140947341919, 'learning_rate': 0.00017670235546038545, 'epoch': 3.57}
{'loss': 0.2822, 'grad_norm': 1.146569013595581, 'learning_rate': 0.0001766167023554604, 'epoch': 3.58}
{'loss': 0.285, 'grad_norm': 1.270678162574768, 'learning_rate': 0.00017653104925053535, 'epoch': 3.6}
{'loss': 0.2705, 'grad_norm': 1.1773436069488525, 'learning_rate': 0.00017644539614561027, 'epoch': 3.61}
{'loss': 0.218, 'grad_norm': 0.9914889335632324, 'learning_rate': 0.00017635974304068522, 'epoch': 3.62}
{'loss': 0.2398, 'grad_norm': 0.9951741695404053, 'learning_rate': 0.00017627408993576017, 'epoch': 3.63}
{'loss': 0.292, 'grad_norm': 1.1195869445800781, 'learning_rate': 0.00017618843683083512, 'epoch': 3.65}
{'loss': 0.2622, 'grad_norm': 0.9633216261863708, 'learning_rate': 0.00017610278372591007, 'epoch': 3.66}
{'loss': 0.219, 'grad_norm': 1.0268449783325195, 'learning_rate': 0.00017601713062098502, 'epoch': 3.67}
{'loss': 0.2659, 'grad_norm': 1.0115138292312622, 'learning_rate': 0.00017593147751605997, 'epoch': 3.69}
{'loss': 0.2677, 'grad_norm': 1.1714298725128174, 'learning_rate': 0.00017584582441113492, 'epoch': 3.7}
{'loss': 0.2177, 'grad_norm': 0.8739774227142334, 'learning_rate': 0.00017576017130620984, 'epoch': 3.71}
{'loss': 0.2413, 'grad_norm': 0.9656299352645874, 'learning_rate': 0.0001756745182012848, 'epoch': 3.72}
{'loss': 0.2405, 'grad_norm': 1.0503294467926025, 'learning_rate': 0.00017558886509635974, 'epoch': 3.74}
{'loss': 0.2215, 'grad_norm': 1.0077013969421387, 'learning_rate': 0.0001755032119914347, 'epoch': 3.75}
{'loss': 0.2809, 'grad_norm': 1.0302822589874268, 'learning_rate': 0.00017541755888650964, 'epoch': 3.76}
{'loss': 0.2741, 'grad_norm': 1.0149896144866943, 'learning_rate': 0.0001753319057815846, 'epoch': 3.78}
{'loss': 0.3156, 'grad_norm': 1.3338321447372437, 'learning_rate': 0.00017524625267665954, 'epoch': 3.79}
{'loss': 0.3005, 'grad_norm': 1.1857950687408447, 'learning_rate': 0.00017516059957173446, 'epoch': 3.8}
{'loss': 0.2595, 'grad_norm': 1.0400981903076172, 'learning_rate': 0.0001750749464668094, 'epoch': 3.82}
{'loss': 0.2252, 'grad_norm': 0.9337179660797119, 'learning_rate': 0.0001749892933618844, 'epoch': 3.83}
{'loss': 0.226, 'grad_norm': 0.8089122772216797, 'learning_rate': 0.00017490364025695934, 'epoch': 3.84}
{'loss': 0.2279, 'grad_norm': 0.9985942840576172, 'learning_rate': 0.00017481798715203429, 'epoch': 3.85}
{'loss': 0.3157, 'grad_norm': 1.1827555894851685, 'learning_rate': 0.00017473233404710924, 'epoch': 3.87}
{'loss': 0.2904, 'grad_norm': 1.1128411293029785, 'learning_rate': 0.00017464668094218416, 'epoch': 3.88}
{'loss': 0.3509, 'grad_norm': 1.204521894454956, 'learning_rate': 0.0001745610278372591, 'epoch': 3.89}
{'loss': 0.2477, 'grad_norm': 1.0020396709442139, 'learning_rate': 0.00017447537473233406, 'epoch': 3.91}
{'loss': 0.2569, 'grad_norm': 1.0316886901855469, 'learning_rate': 0.000174389721627409, 'epoch': 3.92}
{'loss': 0.2701, 'grad_norm': 1.044808268547058, 'learning_rate': 0.00017430406852248396, 'epoch': 3.93}
{'loss': 0.2593, 'grad_norm': 1.0034434795379639, 'learning_rate': 0.0001742184154175589, 'epoch': 3.94}
{'loss': 0.269, 'grad_norm': 1.1503965854644775, 'learning_rate': 0.00017413276231263385, 'epoch': 3.96}
{'loss': 0.289, 'grad_norm': 1.064023733139038, 'learning_rate': 0.0001740471092077088, 'epoch': 3.97}
{'loss': 0.2705, 'grad_norm': 1.0336209535598755, 'learning_rate': 0.00017396145610278373, 'epoch': 3.98}
{'loss': 0.2525, 'grad_norm': 0.951295793056488, 'learning_rate': 0.00017387580299785867, 'epoch': 4.0}
{'loss': 0.3198, 'grad_norm': 2.8134095668792725, 'learning_rate': 0.00017379014989293362, 'epoch': 4.0}
{'loss': 0.1359, 'grad_norm': 0.5515010356903076, 'learning_rate': 0.00017370449678800857, 'epoch': 4.01}
{'loss': 0.1093, 'grad_norm': 0.525360107421875, 'learning_rate': 0.00017361884368308352, 'epoch': 4.03}
{'loss': 0.123, 'grad_norm': 0.63637775182724, 'learning_rate': 0.00017353319057815847, 'epoch': 4.04}
{'loss': 0.1628, 'grad_norm': 0.729820966720581, 'learning_rate': 0.00017344753747323342, 'epoch': 4.05}
{'loss': 0.1066, 'grad_norm': 0.48025497794151306, 'learning_rate': 0.00017336188436830837, 'epoch': 4.06}
{'loss': 0.1301, 'grad_norm': 0.7965840101242065, 'learning_rate': 0.0001732762312633833, 'epoch': 4.08}
{'loss': 0.1253, 'grad_norm': 0.6242918372154236, 'learning_rate': 0.00017319057815845824, 'epoch': 4.09}
{'loss': 0.1308, 'grad_norm': 0.7709621787071228, 'learning_rate': 0.0001731049250535332, 'epoch': 4.1}
{'loss': 0.1148, 'grad_norm': 0.6602181792259216, 'learning_rate': 0.00017301927194860814, 'epoch': 4.12}
{'loss': 0.1524, 'grad_norm': 0.7870559096336365, 'learning_rate': 0.0001729336188436831, 'epoch': 4.13}
{'loss': 0.1313, 'grad_norm': 0.8845925331115723, 'learning_rate': 0.00017284796573875804, 'epoch': 4.14}
{'loss': 0.1354, 'grad_norm': 0.8918851613998413, 'learning_rate': 0.000172762312633833, 'epoch': 4.16}
{'loss': 0.1212, 'grad_norm': 0.736535906791687, 'learning_rate': 0.0001726766595289079, 'epoch': 4.17}
{'loss': 0.1455, 'grad_norm': 0.8801597356796265, 'learning_rate': 0.00017259100642398286, 'epoch': 4.18}
{'loss': 0.1143, 'grad_norm': 0.7107839584350586, 'learning_rate': 0.0001725053533190578, 'epoch': 4.19}
{'loss': 0.1926, 'grad_norm': 1.145756483078003, 'learning_rate': 0.00017241970021413276, 'epoch': 4.21}
{'loss': 0.1482, 'grad_norm': 0.7803282141685486, 'learning_rate': 0.0001723340471092077, 'epoch': 4.22}
{'loss': 0.128, 'grad_norm': 0.8023151159286499, 'learning_rate': 0.00017224839400428266, 'epoch': 4.23}
{'loss': 0.1363, 'grad_norm': 0.7945859432220459, 'learning_rate': 0.0001721627408993576, 'epoch': 4.25}
{'loss': 0.11, 'grad_norm': 0.7014873027801514, 'learning_rate': 0.00017207708779443256, 'epoch': 4.26}
{'loss': 0.1468, 'grad_norm': 0.7199584245681763, 'learning_rate': 0.0001719914346895075, 'epoch': 4.27}
{'loss': 0.148, 'grad_norm': 0.8455357551574707, 'learning_rate': 0.00017190578158458246, 'epoch': 4.28}
{'loss': 0.1606, 'grad_norm': 0.7882033586502075, 'learning_rate': 0.0001718201284796574, 'epoch': 4.3}
{'loss': 0.1234, 'grad_norm': 0.8141235709190369, 'learning_rate': 0.00017173447537473236, 'epoch': 4.31}
{'loss': 0.1234, 'grad_norm': 0.6804112792015076, 'learning_rate': 0.0001716488222698073, 'epoch': 4.32}
{'loss': 0.1266, 'grad_norm': 0.7556851506233215, 'learning_rate': 0.00017156316916488225, 'epoch': 4.34}
{'loss': 0.1525, 'grad_norm': 0.8122554421424866, 'learning_rate': 0.00017147751605995718, 'epoch': 4.35}
{'loss': 0.1315, 'grad_norm': 0.6409634351730347, 'learning_rate': 0.00017139186295503213, 'epoch': 4.36}
{'loss': 0.1478, 'grad_norm': 0.7499545216560364, 'learning_rate': 0.00017130620985010707, 'epoch': 4.38}
{'loss': 0.156, 'grad_norm': 0.8510264754295349, 'learning_rate': 0.00017122055674518202, 'epoch': 4.39}
{'loss': 0.1319, 'grad_norm': 0.6788928508758545, 'learning_rate': 0.00017113490364025697, 'epoch': 4.4}
{'loss': 0.1428, 'grad_norm': 0.8357141017913818, 'learning_rate': 0.00017104925053533192, 'epoch': 4.41}
{'loss': 0.111, 'grad_norm': 0.5874662399291992, 'learning_rate': 0.00017096359743040687, 'epoch': 4.43}
{'loss': 0.1309, 'grad_norm': 0.7323322296142578, 'learning_rate': 0.00017087794432548182, 'epoch': 4.44}
{'loss': 0.1326, 'grad_norm': 0.6684722304344177, 'learning_rate': 0.00017079229122055674, 'epoch': 4.45}
{'loss': 0.1866, 'grad_norm': 0.8738718032836914, 'learning_rate': 0.0001707066381156317, 'epoch': 4.47}
{'loss': 0.1454, 'grad_norm': 0.7817623019218445, 'learning_rate': 0.00017062098501070664, 'epoch': 4.48}
{'loss': 0.1357, 'grad_norm': 0.6669574975967407, 'learning_rate': 0.0001705353319057816, 'epoch': 4.49}
{'loss': 0.1597, 'grad_norm': 0.9350885152816772, 'learning_rate': 0.00017044967880085654, 'epoch': 4.5}
{'loss': 0.1567, 'grad_norm': 0.7868490219116211, 'learning_rate': 0.0001703640256959315, 'epoch': 4.52}
{'loss': 0.1293, 'grad_norm': 0.6882963180541992, 'learning_rate': 0.00017027837259100644, 'epoch': 4.53}
{'loss': 0.1643, 'grad_norm': 0.8468658924102783, 'learning_rate': 0.00017019271948608136, 'epoch': 4.54}
{'loss': 0.134, 'grad_norm': 0.7930367588996887, 'learning_rate': 0.0001701070663811563, 'epoch': 4.56}
{'loss': 0.1872, 'grad_norm': 0.9319818019866943, 'learning_rate': 0.00017002141327623126, 'epoch': 4.57}
{'loss': 0.1561, 'grad_norm': 0.8264280557632446, 'learning_rate': 0.0001699357601713062, 'epoch': 4.58}
{'loss': 0.1488, 'grad_norm': 0.8592126369476318, 'learning_rate': 0.00016985010706638116, 'epoch': 4.6}
{'loss': 0.1581, 'grad_norm': 0.763727605342865, 'learning_rate': 0.0001697644539614561, 'epoch': 4.61}
{'loss': 0.1547, 'grad_norm': 0.8498572111129761, 'learning_rate': 0.00016967880085653106, 'epoch': 4.62}
{'loss': 0.1297, 'grad_norm': 0.682672381401062, 'learning_rate': 0.000169593147751606, 'epoch': 4.63}
{'loss': 0.1473, 'grad_norm': 0.734075129032135, 'learning_rate': 0.00016950749464668093, 'epoch': 4.65}
{'loss': 0.1353, 'grad_norm': 0.733634352684021, 'learning_rate': 0.00016942184154175588, 'epoch': 4.66}
{'loss': 0.1701, 'grad_norm': 0.8060109615325928, 'learning_rate': 0.00016933618843683083, 'epoch': 4.67}
{'loss': 0.148, 'grad_norm': 0.8092379570007324, 'learning_rate': 0.00016925053533190578, 'epoch': 4.69}
{'loss': 0.1583, 'grad_norm': 0.7698401808738708, 'learning_rate': 0.00016916488222698073, 'epoch': 4.7}
{'loss': 0.1546, 'grad_norm': 0.9495617151260376, 'learning_rate': 0.0001690792291220557, 'epoch': 4.71}
{'loss': 0.1345, 'grad_norm': 0.7396869659423828, 'learning_rate': 0.00016899357601713063, 'epoch': 4.72}
{'loss': 0.1273, 'grad_norm': 0.6832364797592163, 'learning_rate': 0.00016890792291220558, 'epoch': 4.74}
{'loss': 0.1291, 'grad_norm': 0.6403886079788208, 'learning_rate': 0.00016882226980728053, 'epoch': 4.75}
{'loss': 0.1273, 'grad_norm': 0.7112430930137634, 'learning_rate': 0.00016873661670235547, 'epoch': 4.76}
{'loss': 0.1722, 'grad_norm': 0.9175384640693665, 'learning_rate': 0.00016865096359743042, 'epoch': 4.78}
{'loss': 0.1878, 'grad_norm': 0.9341129064559937, 'learning_rate': 0.00016856531049250537, 'epoch': 4.79}
{'loss': 0.1421, 'grad_norm': 0.6871911287307739, 'learning_rate': 0.00016847965738758032, 'epoch': 4.8}
{'loss': 0.1466, 'grad_norm': 0.7660333514213562, 'learning_rate': 0.00016839400428265527, 'epoch': 4.82}
{'loss': 0.1664, 'grad_norm': 0.9304519891738892, 'learning_rate': 0.0001683083511777302, 'epoch': 4.83}
{'loss': 0.1423, 'grad_norm': 0.7408932447433472, 'learning_rate': 0.00016822269807280514, 'epoch': 4.84}
{'loss': 0.1401, 'grad_norm': 0.706251323223114, 'learning_rate': 0.0001681370449678801, 'epoch': 4.85}
{'loss': 0.1542, 'grad_norm': 0.7615856528282166, 'learning_rate': 0.00016805139186295504, 'epoch': 4.87}
{'loss': 0.1406, 'grad_norm': 0.6260090470314026, 'learning_rate': 0.00016796573875803, 'epoch': 4.88}
{'loss': 0.1946, 'grad_norm': 0.8945081830024719, 'learning_rate': 0.00016788008565310494, 'epoch': 4.89}
{'loss': 0.1306, 'grad_norm': 0.6957778930664062, 'learning_rate': 0.0001677944325481799, 'epoch': 4.91}
{'loss': 0.1716, 'grad_norm': 0.7529657483100891, 'learning_rate': 0.0001677087794432548, 'epoch': 4.92}
{'loss': 0.1931, 'grad_norm': 0.8947151303291321, 'learning_rate': 0.00016762312633832976, 'epoch': 4.93}
{'loss': 0.1471, 'grad_norm': 0.7893896102905273, 'learning_rate': 0.0001675374732334047, 'epoch': 4.94}
{'loss': 0.1613, 'grad_norm': 0.8128664493560791, 'learning_rate': 0.00016745182012847966, 'epoch': 4.96}
{'loss': 0.1551, 'grad_norm': 0.7861832976341248, 'learning_rate': 0.0001673661670235546, 'epoch': 4.97}
{'loss': 0.159, 'grad_norm': 0.7113283276557922, 'learning_rate': 0.00016728051391862956, 'epoch': 4.98}
{'loss': 0.1274, 'grad_norm': 0.6286682486534119, 'learning_rate': 0.0001671948608137045, 'epoch': 5.0}
{'loss': 0.1603, 'grad_norm': 2.3174612522125244, 'learning_rate': 0.00016710920770877946, 'epoch': 5.0}
{'loss': 0.1013, 'grad_norm': 0.49839144945144653, 'learning_rate': 0.00016702355460385438, 'epoch': 5.01}
{'loss': 0.089, 'grad_norm': 0.44755667448043823, 'learning_rate': 0.00016693790149892933, 'epoch': 5.03}
{'loss': 0.083, 'grad_norm': 0.4992154836654663, 'learning_rate': 0.00016685224839400428, 'epoch': 5.04}
{'loss': 0.1031, 'grad_norm': 0.6038742661476135, 'learning_rate': 0.00016676659528907923, 'epoch': 5.05}
{'loss': 0.0904, 'grad_norm': 0.5157226920127869, 'learning_rate': 0.00016668094218415418, 'epoch': 5.06}
{'loss': 0.0986, 'grad_norm': 0.6394135355949402, 'learning_rate': 0.00016659528907922913, 'epoch': 5.08}
{'loss': 0.1046, 'grad_norm': 0.6973435878753662, 'learning_rate': 0.00016650963597430408, 'epoch': 5.09}
{'loss': 0.0966, 'grad_norm': 0.5662890672683716, 'learning_rate': 0.00016642398286937903, 'epoch': 5.1}
{'loss': 0.105, 'grad_norm': 0.6071434020996094, 'learning_rate': 0.00016633832976445395, 'epoch': 5.12}
{'loss': 0.0934, 'grad_norm': 0.5154566764831543, 'learning_rate': 0.0001662526766595289, 'epoch': 5.13}
{'loss': 0.0918, 'grad_norm': 0.4243263900279999, 'learning_rate': 0.00016616702355460387, 'epoch': 5.14}
{'loss': 0.0968, 'grad_norm': 0.6427520513534546, 'learning_rate': 0.00016608137044967882, 'epoch': 5.16}
{'loss': 0.0916, 'grad_norm': 0.5791540741920471, 'learning_rate': 0.00016599571734475377, 'epoch': 5.17}
{'loss': 0.0799, 'grad_norm': 0.4794677793979645, 'learning_rate': 0.00016591006423982872, 'epoch': 5.18}
{'loss': 0.0956, 'grad_norm': 0.6282802224159241, 'learning_rate': 0.00016582441113490365, 'epoch': 5.19}
{'loss': 0.1053, 'grad_norm': 0.6663224697113037, 'learning_rate': 0.0001657387580299786, 'epoch': 5.21}
{'loss': 0.0906, 'grad_norm': 0.5931082367897034, 'learning_rate': 0.00016565310492505354, 'epoch': 5.22}
{'loss': 0.082, 'grad_norm': 0.5494816899299622, 'learning_rate': 0.0001655674518201285, 'epoch': 5.23}
{'loss': 0.0805, 'grad_norm': 0.5001835227012634, 'learning_rate': 0.00016548179871520344, 'epoch': 5.25}
{'loss': 0.0783, 'grad_norm': 0.3782610297203064, 'learning_rate': 0.0001653961456102784, 'epoch': 5.26}
{'loss': 0.0935, 'grad_norm': 0.6254843473434448, 'learning_rate': 0.00016531049250535334, 'epoch': 5.27}
{'loss': 0.0962, 'grad_norm': 0.6828078031539917, 'learning_rate': 0.0001652248394004283, 'epoch': 5.28}
{'loss': 0.0954, 'grad_norm': 0.5225972533226013, 'learning_rate': 0.0001651391862955032, 'epoch': 5.3}
{'loss': 0.1097, 'grad_norm': 0.719783365726471, 'learning_rate': 0.00016505353319057816, 'epoch': 5.31}
{'loss': 0.0849, 'grad_norm': 0.4474925100803375, 'learning_rate': 0.0001649678800856531, 'epoch': 5.32}
{'loss': 0.0854, 'grad_norm': 0.5572946071624756, 'learning_rate': 0.00016488222698072806, 'epoch': 5.34}
{'loss': 0.1162, 'grad_norm': 0.6251814961433411, 'learning_rate': 0.000164796573875803, 'epoch': 5.35}
{'loss': 0.0823, 'grad_norm': 0.48108839988708496, 'learning_rate': 0.00016471092077087796, 'epoch': 5.36}
{'loss': 0.1135, 'grad_norm': 0.7012449502944946, 'learning_rate': 0.0001646252676659529, 'epoch': 5.38}
{'loss': 0.1044, 'grad_norm': 0.684302806854248, 'learning_rate': 0.00016453961456102783, 'epoch': 5.39}
{'loss': 0.1116, 'grad_norm': 0.6167531609535217, 'learning_rate': 0.00016445396145610278, 'epoch': 5.4}
{'loss': 0.1105, 'grad_norm': 0.5700821876525879, 'learning_rate': 0.00016436830835117773, 'epoch': 5.41}
{'loss': 0.1034, 'grad_norm': 0.5881054997444153, 'learning_rate': 0.00016428265524625268, 'epoch': 5.43}
{'loss': 0.0926, 'grad_norm': 0.57468581199646, 'learning_rate': 0.00016419700214132763, 'epoch': 5.44}
{'loss': 0.095, 'grad_norm': 0.6170079112052917, 'learning_rate': 0.00016411134903640258, 'epoch': 5.45}
{'loss': 0.088, 'grad_norm': 0.4532475471496582, 'learning_rate': 0.00016402569593147753, 'epoch': 5.47}
{'loss': 0.0832, 'grad_norm': 0.587020754814148, 'learning_rate': 0.00016394004282655248, 'epoch': 5.48}
{'loss': 0.0951, 'grad_norm': 0.5336205959320068, 'learning_rate': 0.0001638543897216274, 'epoch': 5.49}
{'loss': 0.0957, 'grad_norm': 0.55237877368927, 'learning_rate': 0.00016376873661670235, 'epoch': 5.5}
